target_id, strand, e_value, length
ENST00000367262.3,-,1.2e-08,2430
ENST00000636029.1,-,1.2e-08,740
ENST00000221930.5,-,1.3e-08,2769
ENST00000319074.5,-,1.3e-08,3660
ENST00000466642.5,+,1.4e-08,1023
ENST00000421471.1,+,1.4e-08,1030
ENST00000478863.5,-,1.5e-08,2545
ENST00000422447.7,-,1.5e-08,2416
ENST00000475128.5,+,1.5e-08,1371
ENST00000366699.3,-,1.5e-08,2511
ENST00000304874.13,-,1.6e-08,2143
ENST00000446553.2,-,1.6e-08,646
ENST00000609336.5,+,1.6e-08,787
ENST00000244763.8,+,1.6e-08,9669
ENST00000639169.1,+,1.7e-08,2537
ENST00000587367.5,+,1.7e-08,596
ENST00000600318.1,-,1.7e-08,2004
ENST00000520654.1,-,1.8e-08,3018
ENST00000312962.10,-,1.8e-08,3023
ENST00000382580.6,+,1.8e-08,1971
ENST00000635911.1,+,1.8e-08,3509
ENST00000607452.5,+,2e-08,831
ENST00000264914.9,+,2e-08,5329
ENST00000396655.6,+,2e-08,1037
ENST00000396053.9,+,2.1e-08,3029
ENST00000487935.1,-,2.2e-08,511
ENST00000312777.9,-,2.2e-08,3151
ENST00000552742.5,+,2.2e-08,571
ENST00000610620.4,-,2.3e-08,4314
ENST00000580896.1,+,2.3e-08,251
ENST00000397779.2,+,2.4e-08,374
ENST00000504235.5,+,2.4e-08,2059
ENST00000484950.5,+,2.4e-08,873
ENST00000358791.9,+,2.5e-08,1378
ENST00000573538.5,+,2.5e-08,1083
ENST00000464603.1,+,2.5e-08,890
ENST00000609606.6,-,2.5e-08,2018
ENST00000374169.7,+,2.6e-08,2109
ENST00000463943.1,+,2.7e-08,1498
ENST00000374171.4,+,2.7e-08,2191
ENST00000593264.5,+,2.8e-08,409
ENST00000493763.5,+,2.8e-08,4476
ENST00000334342.5,+,2.8e-08,2380
ENST00000466361.1,-,2.9e-08,538
ENST00000368090.4,+,3e-08,7039
ENST00000367835.1,+,3e-08,2400
ENST00000479053.1,-,3.4e-08,1717
ENST00000601629.5,+,3.7e-08,549
ENST00000507668.6,+,3.8e-08,6479
ENST00000426851.6,+,3.9e-08,5268
ENST00000434335.2,-,3.9e-08,3489
ENST00000599612.2,-,4e-08,1408
ENST00000593262.1,+,4.1e-08,1872
ENST00000462669.1,+,4.3e-08,552
ENST00000306708.10,-,4.5e-08,3595
ENST00000442430.1,+,4.6e-08,892
ENST00000532896.5,-,4.8e-08,1676
ENST00000462994.1,-,4.8e-08,1088
ENST00000332707.9,+,5e-08,6414
ENST00000403422.7,+,5e-08,2016
ENST00000490867.5,+,5e-08,840
ENST00000641049.1,+,5.1e-08,519
ENST00000597664.5,-,5.1e-08,2537
ENST00000530705.5,+,5.4e-08,4735
ENST00000525082.1,-,5.5e-08,1232
ENST00000592154.1,-,5.6e-08,650
ENST00000581399.5,-,5.8e-08,2249
ENST00000602023.1,+,5.9e-08,590
ENST00000544017.5,+,6e-08,2572
ENST00000517979.1,-,6.1e-08,877
ENST00000310380.10,-,6.1e-08,2727
ENST00000331497.3,-,6.2e-08,2784
ENST00000487944.5,-,6.2e-08,717
ENST00000597856.1,+,6.4e-08,582
ENST00000510737.1,+,6.4e-08,534
ENST00000449376.5,+,6.6e-08,2278
ENST00000284503.6,+,6.6e-08,2671
ENST00000471772.6,+,7e-08,557
ENST00000480991.1,+,7.1e-08,2860
ENST00000570001.5,-,7.1e-08,4828
ENST00000537236.2,-,7.4e-08,1342
ENST00000552429.5,+,7.4e-08,560
ENST00000378565.9,+,7.5e-08,10137
ENST00000568399.1,+,7.6e-08,629
ENST00000394456.9,-,7.9e-08,2731
ENST00000558877.1,+,8.1e-08,758
ENST00000335658.6,+,8.2e-08,2817
ENST00000396925.1,-,8.3e-08,1739
ENST00000475323.5,-,8.3e-08,2862
ENST00000568693.1,+,8.3e-08,596
ENST00000565760.5,+,8.4e-08,658
ENST00000485866.5,+,8.6e-08,2960
ENST00000409368.5,-,8.7e-08,1187
ENST00000466129.6,+,8.9e-08,1104
ENST00000576483.1,+,9.2e-08,747
ENST00000341423.9,+,9.5e-08,5485
ENST00000645799.1,-,9.9e-08,2653
ENST00000262460.4,-,9.9e-08,3249
ENST00000261503.9,-,1e-07,3948
ENST00000490672.1,-,1e-07,3264
ENST00000555919.7,+,1.1e-07,504
ENST00000562599.5,-,1.1e-07,748
ENST00000555140.1,+,1.1e-07,530
ENST00000374618.7,-,1.2e-07,6122
ENST00000538084.1,+,1.2e-07,741
ENST00000524625.5,+,1.2e-07,4014
ENST00000394061.7,-,1.3e-07,813
ENST00000380861.8,+,1.3e-07,6647
ENST00000458033.6,+,1.3e-07,1505
ENST00000508788.5,+,1.3e-07,446
ENST00000374666.1,+,1.4e-07,497
ENST00000647926.1,+,1.4e-07,2235
ENST00000611123.1,+,1.5e-07,5948
ENST00000568865.2,+,1.5e-07,1332
ENST00000507193.5,-,1.5e-07,2146
ENST00000588552.5,+,1.6e-07,5443
ENST00000620214.1,-,1.6e-07,2020
ENST00000293350.8,+,1.6e-07,3153
ENST00000479804.1,+,1.7e-07,494
ENST00000315616.11,-,1.8e-07,2358
ENST00000332858.10,-,1.8e-07,3198
ENST00000490893.5,+,1.8e-07,728
ENST00000471799.1,+,1.8e-07,668
ENST00000373715.10,-,1.8e-07,4222
ENST00000333012.5,+,1.9e-07,2762
ENST00000606929.1,-,2e-07,591
ENST00000509430.5,-,2.1e-07,3047
ENST00000382643.7,+,2.1e-07,1588
ENST00000470964.1,-,2.2e-07,782
ENST00000481830.5,+,2.2e-07,409
ENST00000510558.6,+,2.2e-07,1051
ENST00000367876.8,-,2.3e-07,5754
ENST00000391785.7,-,2.3e-07,2634
ENST00000590702.1,-,2.3e-07,876
ENST00000419160.4,-,2.3e-07,547
ENST00000542098.2,+,2.4e-07,1681
ENST00000329214.12,-,2.4e-07,2468
ENST00000638208.1,-,2.4e-07,2191
ENST00000460807.2,+,2.6e-07,894
ENST00000592732.5,+,2.6e-07,795
ENST00000599004.1,+,2.8e-07,866
ENST00000522156.1,+,2.8e-07,531
ENST00000299204.4,+,2.9e-07,4848
ENST00000472285.1,-,3e-07,373
ENST00000595794.5,+,3e-07,941
ENST00000644526.1,+,3.2e-07,2350
ENST00000638540.1,-,3.2e-07,4471
ENST00000529121.2,+,3.2e-07,1510
ENST00000620515.1,+,3.3e-07,347
ENST00000248098.7,-,3.4e-07,3718
ENST00000460343.5,-,3.5e-07,7286
ENST00000571133.5,+,3.6e-07,5483
ENST00000568009.1,-,3.6e-07,482
ENST00000612207.4,-,3.7e-07,1648
ENST00000380822.8,-,3.7e-07,1648
ENST00000377891.6,+,3.8e-07,2222
ENST00000590669.5,-,3.9e-07,1423
ENST00000354284.8,-,4e-07,1456
ENST00000329271.7,+,4.2e-07,4089
ENST00000309859.8,-,4.3e-07,5973
ENST00000391770.8,+,4.4e-07,3056
ENST00000391771.1,+,4.4e-07,3111
ENST00000391769.2,+,4.5e-07,3186
ENST00000642298.1,-,4.6e-07,2561
ENST00000608945.1,+,4.8e-07,267
ENST00000531500.5,+,4.8e-07,1039
ENST00000261875.9,-,5.1e-07,3228
ENST00000531384.1,+,5.5e-07,575
ENST00000543026.5,-,5.7e-07,2066
ENST00000206542.8,-,5.8e-07,2002
ENST00000330045.11,-,6e-07,2496
ENST00000482378.6,+,6.7e-07,2230
ENST00000369462.5,-,6.8e-07,2846
ENST00000221486.5,-,7.3e-07,2753
ENST00000327299.7,-,7.3e-07,6836
ENST00000474740.1,-,7.5e-07,264
ENST00000546172.7,+,7.9e-07,869
ENST00000260129.5,+,8.3e-07,3782
ENST00000378203.5,+,9.6e-07,1296
ENST00000508413.1,+,9.9e-07,563
ENST00000559095.1,+,1e-06,427
ENST00000479458.1,-,1.1e-06,594
ENST00000493247.1,-,1.1e-06,876
ENST00000378197.4,+,1.1e-06,1457
ENST00000593095.5,+,1.1e-06,636
ENST00000467558.5,-,1.2e-06,4440
ENST00000556431.1,+,1.2e-06,4142
ENST00000477909.5,+,1.2e-06,3450
ENST00000311575.5,+,1.2e-06,2545
ENST00000548869.1,+,1.3e-06,1160
ENST00000455539.5,-,1.3e-06,1956
ENST00000465998.1,+,1.3e-06,520
ENST00000582445.1,-,1.3e-06,543
ENST00000333483.14,-,1.4e-06,1556
ENST00000469750.5,-,1.4e-06,5226
ENST00000527432.5,+,1.5e-06,3375
ENST00000488894.1,+,1.5e-06,1905
ENST00000243639.8,-,1.5e-06,4027
ENST00000554315.5,-,1.6e-06,1740
ENST00000391614.7,+,1.6e-06,508
ENST00000311528.9,-,1.7e-06,4498
ENST00000409727.5,-,1.7e-06,1851
ENST00000498785.1,-,1.7e-06,505
ENST00000394715.1,+,1.7e-06,2094
ENST00000525056.1,-,1.7e-06,657
ENST00000541180.1,-,1.7e-06,635
ENST00000391762.5,+,1.7e-06,435
ENST00000610975.4,+,1.7e-06,435
ENST00000617847.4,+,1.8e-06,1649
ENST00000484304.1,+,1.8e-06,545
ENST00000409193.1,-,1.9e-06,1436
ENST00000507485.1,-,1.9e-06,1526
ENST00000300433.7,+,2e-06,2767
ENST00000570265.6,+,2e-06,1250
ENST00000562595.5,-,2.1e-06,2262
ENST00000343788.10,+,2.2e-06,1217
ENST00000593025.1,+,2.3e-06,551
ENST00000409716.6,+,2.4e-06,816
ENST00000318190.7,+,2.4e-06,819
ENST00000479519.5,-,2.4e-06,1312
ENST00000566556.1,-,2.5e-06,2795
ENST00000586021.5,+,2.6e-06,583
ENST00000307741.10,-,2.9e-06,4804
ENST00000619997.4,+,3e-06,1803
ENST00000419367.8,-,3e-06,1900
ENST00000469615.1,+,3.2e-06,778
ENST00000381637.3,-,3.2e-06,405
ENST00000610410.1,-,3.2e-06,405
ENST00000619034.2,-,3.3e-06,3039
ENST00000261658.6,-,3.3e-06,3039
ENST00000618282.4,+,3.3e-06,2788
ENST00000592540.5,-,3.4e-06,2315
ENST00000422285.6,+,3.4e-06,3310
ENST00000484873.6,+,3.5e-06,364
ENST00000507152.5,+,3.6e-06,2602
ENST00000483276.1,+,3.7e-06,505
ENST00000454407.5,-,3.8e-06,3967
ENST00000470180.2,+,3.8e-06,1861
ENST00000600807.1,-,3.9e-06,851
ENST00000472348.1,-,3.9e-06,960
ENST00000283131.3,+,4e-06,7923
ENST00000507752.1,+,4.2e-06,547
ENST00000428382.2,+,4.2e-06,249
ENST00000262415.7,+,4.2e-06,5558
ENST00000530705.5,-,4.3e-06,4735
ENST00000622317.5,+,4.4e-06,1078
ENST00000391876.5,-,4.6e-06,1593
ENST00000482555.5,-,4.6e-06,1590
ENST00000324460.6,+,4.6e-06,3908
ENST00000577089.1,+,4.7e-06,566
ENST00000533321.1,-,4.7e-06,1454
ENST00000610432.4,+,4.8e-06,4019
ENST00000533217.1,+,5e-06,886
ENST00000472024.2,+,5.1e-06,836
ENST00000395425.6,+,5.4e-06,2954
ENST00000472528.5,+,5.6e-06,1055
ENST00000481673.5,-,5.6e-06,1856
ENST00000323578.12,-,5.6e-06,3374
ENST00000620706.1,+,5.7e-06,654
ENST00000443967.5,+,5.7e-06,3572
ENST00000287859.10,-,6.1e-06,3792
ENST00000589608.1,+,6.1e-06,368
ENST00000375199.7,-,6.1e-06,5408
ENST00000650302.1,+,6.2e-06,711
ENST00000345392.2,+,6.3e-06,2696
ENST00000442832.8,-,6.4e-06,3339
ENST00000430244.1,+,6.7e-06,489
ENST00000465780.1,-,6.8e-06,690
ENST00000472362.1,+,7.2e-06,1517
ENST00000602051.5,+,7.3e-06,286
ENST00000483056.5,+,7.7e-06,1280
ENST00000555020.5,-,7.8e-06,2566
ENST00000312783.10,-,8.3e-06,2223
ENST00000395914.5,-,8.4e-06,2238
ENST00000588599.5,-,8.4e-06,805
ENST00000283006.6,+,8.4e-06,1389
ENST00000588738.5,+,8.5e-06,586
ENST00000256474.2,+,8.8e-06,3737
ENST00000324460.6,-,8.9e-06,3908
ENST00000375227.8,-,9e-06,1374
ENST00000524229.1,+,9e-06,258
ENST00000469017.6,+,9.2e-06,2082
ENST00000216185.6,-,9.4e-06,1736
ENST00000584798.1,-,9.9e-06,1440
ENST00000550344.5,+,1e-05,925
ENST00000650171.1,+,1e-05,6837
ENST00000608497.1,+,1.1e-05,576
ENST00000338148.7,-,1.1e-05,2605
ENST00000371655.3,+,1.2e-05,12844
ENST00000326391.6,-,1.2e-05,1422
ENST00000548830.1,+,1.3e-05,1862
ENST00000253462.7,+,1.5e-05,2673
ENST00000421540.1,+,1.7e-05,563
ENST00000477188.1,-,1.7e-05,607
ENST00000576008.5,+,1.7e-05,589
ENST00000614136.1,+,1.8e-05,2376
ENST00000582736.1,-,1.8e-05,595
ENST00000595329.5,-,1.9e-05,1299
ENST00000635115.1,-,1.9e-05,1299
ENST00000618655.1,-,2e-05,2131
ENST00000591686.1,+,2.1e-05,628
ENST00000422968.2,+,2.1e-05,2004
ENST00000567996.5,+,2.1e-05,1070
ENST00000344548.7,+,2.3e-05,2256
ENST00000641316.1,-,2.4e-05,2276
ENST00000553514.5,+,2.5e-05,454
ENST00000382264.7,+,2.7e-05,1389
ENST00000641626.1,+,2.7e-05,9913
ENST00000420995.6,-,2.8e-05,2607
ENST00000489887.1,+,2.8e-05,438
ENST00000566254.1,+,2.9e-05,342
ENST00000338754.8,+,2.9e-05,5697
ENST00000545496.5,+,2.9e-05,2506
ENST00000594038.5,+,3e-05,503
ENST00000458603.1,+,3.4e-05,455
ENST00000616986.4,-,3.6e-05,5783
ENST00000468154.1,+,3.6e-05,582
ENST00000475942.5,-,3.8e-05,992
ENST00000590619.1,+,4e-05,231
ENST00000357164.3,+,4.1e-05,3896
ENST00000447486.5,+,4.2e-05,2246
ENST00000534599.5,+,4.4e-05,651
ENST00000498289.5,+,4.6e-05,3849
ENST00000358932.8,-,4.6e-05,1479
ENST00000648671.1,+,4.7e-05,2663
ENST00000641319.1,+,5.1e-05,2388
ENST00000437553.6,-,5.2e-05,1686
ENST00000464167.6,+,5.6e-05,1444
ENST00000528130.1,-,5.7e-05,1134
ENST00000485591.1,+,5.9e-05,777
ENST00000434214.1,+,6e-05,502
ENST00000395138.6,-,6e-05,1326
ENST00000397152.7,+,6e-05,1539
ENST00000634278.1,+,6.4e-05,1966
ENST00000464979.1,+,6.8e-05,529
ENST00000485436.1,+,7e-05,661
ENST00000427858.4,+,7.2e-05,597
ENST00000417404.2,+,7.4e-05,4742
ENST00000537589.1,-,7.5e-05,3768
ENST00000601232.1,+,7.6e-05,690
ENST00000322716.7,+,7.6e-05,8126
ENST00000523206.5,+,7.7e-05,3351
ENST00000588651.1,+,7.9e-05,745
ENST00000415933.5,+,8e-05,863
ENST00000587207.1,-,8.1e-05,687
ENST00000339397.4,+,8.3e-05,2855
ENST00000465514.1,+,8.3e-05,660
ENST00000322748.7,+,8.3e-05,2767
ENST00000599373.5,-,8.8e-05,772
ENST00000462881.1,+,9.5e-05,551
ENST00000496484.1,-,0.0001,823
ENST00000438962.1,+,0.0001,573
ENST00000646492.1,+,0.00011,1930
ENST00000470743.4,+,0.00011,832
ENST00000504688.5,+,0.00012,486
ENST00000481054.5,+,0.00012,3460
ENST00000382247.5,+,0.00012,4548
ENST00000423505.5,+,0.00013,731
ENST00000508493.1,+,0.00014,553
ENST00000566657.5,+,0.00014,584
ENST00000372654.5,+,0.00015,1455
ENST00000355754.6,+,0.00016,6127
ENST00000497719.5,+,0.00016,721
ENST00000414320.1,+,0.00016,753
ENST00000637545.1,+,0.00016,753
ENST00000331573.7,-,0.00017,2154
ENST00000320912.8,+,0.00017,2049
ENST00000617365.4,+,0.00017,2112
ENST00000216034.5,+,0.00018,2040
ENST00000460110.5,+,0.00019,3641
ENST00000610068.5,+,0.0002,1251
ENST00000421140.6,+,0.00021,1535
ENST00000597492.1,+,0.00021,1021
ENST00000307961.10,-,0.00022,2769
ENST00000429383.8,+,0.00023,3156
ENST00000261167.6,+,0.00023,4646
ENST00000306085.10,+,0.00024,10952
ENST00000601257.5,+,0.00024,704
ENST00000457988.5,+,0.00025,1836
ENST00000320776.4,+,0.00026,1617
ENST00000592342.5,+,0.00027,636
ENST00000341754.8,+,0.00029,2341
ENST00000495515.1,-,0.00032,569
ENST00000429658.1,+,0.00036,646
ENST00000549365.1,+,0.00036,611
ENST00000505992.1,+,0.00036,898
ENST00000497557.1,+,0.00036,580
ENST00000607361.5,+,0.00039,754
ENST00000507485.1,+,0.0004,1526
ENST00000478945.1,-,0.0004,1383
ENST00000588952.5,+,0.00041,841
ENST00000551468.1,+,0.00045,567
ENST00000591245.1,+,0.00045,265
ENST00000519882.5,+,0.00046,959
ENST00000375638.7,+,0.00047,847
ENST00000423640.6,+,0.00047,847
ENST00000433752.6,+,0.00047,847
ENST00000414434.6,+,0.00047,847
ENST00000383383.6,+,0.00047,847
ENST00000486645.5,+,0.00049,766
ENST00000284320.5,-,0.00051,4409
ENST00000395789.5,+,0.00054,952
ENST00000443974.5,+,0.00054,952
ENST00000436558.5,+,0.00054,952
ENST00000436495.5,+,0.00054,952
ENST00000400035.5,+,0.00054,952
ENST00000480265.1,-,0.00054,2202
ENST00000379477.5,+,0.00055,1948
ENST00000366956.9,+,0.00056,12985
ENST00000570195.5,+,0.00056,871
ENST00000482894.5,+,0.00056,581
ENST00000640465.1,+,0.00057,4365
ENST00000427149.5,+,0.00059,706
ENST00000535296.5,+,0.00061,2084
ENST00000377890.6,+,0.00063,2161
ENST00000368836.6,+,0.00066,1462
ENST00000498417.5,+,0.00068,2403
ENST00000505337.5,+,0.00071,1719
ENST00000621967.4,+,0.00073,1901
ENST00000370114.7,+,0.00074,3985
ENST00000485741.6,+,0.00075,1647
ENST00000489678.1,+,0.00079,3008
ENST00000388955.8,+,0.00081,1789
ENST00000498289.5,-,0.00083,3849
ENST00000581000.1,-,0.00088,590
ENST00000485807.1,+,0.00093,3749
ENST00000436854.1,-,0.0011,570
ENST00000260008.3,-,0.0011,6480
ENST00000307366.7,-,0.0012,1288
ENST00000528084.5,+,0.0012,535
ENST00000557543.5,-,0.0013,2020
ENST00000561643.5,+,0.0013,3271
ENST00000550419.5,+,0.0013,919
ENST00000340954.11,+,0.0013,3334
ENST00000622108.1,+,0.0016,645
ENST00000613941.4,+,0.0016,595
ENST00000643684.1,-,0.0016,7596
ENST00000361746.9,+,0.0016,2229
ENST00000304834.11,+,0.0017,1633
ENST00000543029.1,-,0.0018,1459
ENST00000370290.7,-,0.0018,3847
ENST00000586149.1,+,0.0019,258
ENST00000451849.1,+,0.0022,546
ENST00000259808.8,+,0.0023,4160
ENST00000590093.1,-,0.0023,652
ENST00000359526.8,+,0.0023,5206
ENST00000288050.8,-,0.0027,9255
ENST00000526390.5,+,0.0027,3808
ENST00000611387.1,+,0.0029,279
ENST00000470914.5,+,0.0031,2137
ENST00000306875.9,+,0.0032,4247
ENST00000573173.1,-,0.0032,709
ENST00000373335.4,+,0.0035,605
ENST00000371568.7,+,0.0041,3157
ENST00000648801.1,+,0.0045,4009
ENST00000573554.1,-,0.0051,606
ENST00000430246.6,+,0.0052,4501
ENST00000641471.1,+,0.0054,2368
ENST00000295414.7,+,0.0058,3767
ENST00000488251.1,+,0.0063,779
ENST00000310823.8,-,0.0064,4391
ENST00000632421.1,+,0.0075,3375
ENST00000496474.1,+,0.0078,539
ENST00000503123.5,+,0.0085,298
ENST00000532433.5,+,0.0086,561
ENST00000430082.6,+,0.0099,2246
ENST00000632966.1,-,0.011,1414
ENST00000562442.5,-,0.011,1414
ENST00000518338.6,+,0.011,551
ENST00000378555.7,+,0.012,2105
ENST00000372745.1,+,0.012,2320
ENST00000388882.5,+,0.014,541
ENST00000529431.1,-,0.016,539
ENST00000572003.5,+,0.018,542
ENST00000597111.5,+,0.019,552
ENST00000463966.5,+,0.02,1087
ENST00000551096.5,+,0.02,530
ENST00000594741.5,+,0.02,590
ENST00000524810.5,-,0.022,616
ENST00000261249.6,+,0.023,5573
ENST00000453454.5,+,0.025,956
ENST00000526488.5,+,0.026,674
ENST00000375749.7,+,0.027,5235
ENST00000470347.1,+,0.031,1193
ENST00000432807.1,+,0.033,2300
ENST00000627177.1,+,0.034,207
ENST00000635751.1,-,0.036,1807
ENST00000242257.12,-,0.037,1601
ENST00000396060.6,-,0.038,1582
ENST00000635970.1,-,0.039,1958
ENST00000467199.5,-,0.042,1819
ENST00000558796.2,-,0.049,366
ENST00000526284.5,+,0.05,1244
ENST00000234296.6,+,0.05,4312
